,Compound,Negative,Neutral,Positive,Source,Tweet Date,Tweet Text,Tweets Ago
335,0.2023,0.193,0.193,0.255,@CNN,2018-03-29 18:13:38,"RT @CNN: This curious cheetah hopped into a car on a safari trip. Thankfully, everyone remained calm, and no one was hurt https://t.co/2BxR…",100
336,0.3612,0.0,0.0,0.111,@FoxNews,2018-03-29 18:14:44,RT @kurteichenwald: ...I learned from @foxnews. The photo is real.  @therealroseanne burned cookies looking like people in an oven while dr…,1
337,-0.6597,0.386,0.386,0.0,@FoxNews,2018-03-29 18:14:42,@FoxNews @foxandfriends @DLoesch She is a face of evil.,2
338,0.0772,0.0,0.0,0.053,@FoxNews,2018-03-29 18:14:42,"RT @FoxNews: .@POTUS on jobs: ""So many others coming back with massive amounts of money. They all want to be back in the USA.""",3
339,0.5837,0.0,0.0,0.191,@FoxNews,2018-03-29 18:14:42,@FoxNews @MWilkinson1974 @realDonaldTrump @therealroseanne You can bet ...it’s was a night of popcorn and laughs for the Potus!! 😄,4
340,0.0,0.0,0.0,0.0,@FoxNews,2018-03-29 18:14:42,"RT @Unpersuaded112: Too late Laura ( @IngrahamAngle @foxnews ) you can’t put this back in the bottle, we are going for all 12. You dont mea…",5
341,-0.2732,0.199,0.199,0.138,@FoxNews,2018-03-29 18:14:41,RT @funder: Laura Ingraham should be fired from @FoxNews. Retweet if you agree. #FireIngraham,6
342,-0.2732,0.199,0.199,0.138,@FoxNews,2018-03-29 18:14:41,RT @funder: Laura Ingraham should be fired from @FoxNews. Retweet if you agree. #FireIngraham,7
343,-0.6801,0.383,0.383,0.0,@FoxNews,2018-03-29 18:14:41,@FoxNews @POTUS Mmmmmm fake news and plan do more no more,8
344,0.0,0.0,0.0,0.0,@FoxNews,2018-03-29 18:14:40,RT @FoxNews: Graphic sex video causes juror to faint during San Antonio trial https://t.co/Fo1rpS1wJH,9
345,0.0,0.0,0.0,0.0,@FoxNews,2018-03-29 18:14:40,"RT @gsaytyranny: .@MelissaHoughto6 
.@realDonaldTrump 
.@BettySwernofsky 
.@Mar714 .@FoxNews
.@BriteEyes8 
Anyone see a Pattern Here?
Toxic…",10
346,0.0,0.0,0.0,0.0,@FoxNews,2018-03-29 18:14:40,RT @AnthemRespect: .@FoxNews on #Periscope: Trump in Ohio https://t.co/rxw70sGjwg,11
347,-0.2732,0.199,0.199,0.138,@FoxNews,2018-03-29 18:14:40,RT @funder: Laura Ingraham should be fired from @FoxNews. Retweet if you agree. #FireIngraham,12
348,0.3612,0.0,0.0,0.111,@FoxNews,2018-03-29 18:14:39,RT @kurteichenwald: ...I learned from @foxnews. The photo is real.  @therealroseanne burned cookies looking like people in an oven while dr…,13
349,0.0,0.0,0.0,0.0,@FoxNews,2018-03-29 18:14:39,@FoxNews @realDonaldTrump @realDonaldTrump speech needs More Shoes!!! https://t.co/bWpwZUJqef,14
350,-0.8074,0.327,0.327,0.091,@FoxNews,2018-03-29 18:14:39,"RT @BRights1776: @FoxNews They hated him then. 
They hate him now. 
No epiphany there. 

Yet they shall indeed marvel at such miscalculatio…",15
351,0.0,0.0,0.0,0.0,@FoxNews,2018-03-29 18:14:39,@FoxNews @foxandfriends @DLoesch Who FAUXS?,16
352,-0.2732,0.199,0.199,0.138,@FoxNews,2018-03-29 18:14:39,RT @funder: Laura Ingraham should be fired from @FoxNews. Retweet if you agree. #FireIngraham,17
353,0.0,0.0,0.0,0.0,@FoxNews,2018-03-29 18:14:38,RT @FoxNews: .@DevinNunes: “The left has continued to say that ‘This is Watergate’ and ‘#Trump’s going to be impeached.’ They’ve continued…,18
354,0.0516,0.129,0.129,0.14,@FoxNews,2018-03-29 18:14:37,"RT @TheDemCoalition: Only hours after #ParklandShooting survivor @DavidHogg111 called for a boycott of @IngrahamAngle's advertisers, there'…",19
355,0.0772,0.0,0.0,0.075,@FoxNews,2018-03-29 18:14:37,"RT @FoxNews: .@POTUS: ""We've eliminated a record number of job-killing regulations, that's why [companies are] coming back."" https://t.co/x…",20
356,-0.25,0.14,0.14,0.104,@FoxNews,2018-03-29 18:14:37,"RT @TomByron4: @PerezHilton @zsarrina @FoxNews So this Bimbo has r sorted to bullying a soon to be 18 year old.
Stay classy Ingraham.
You w…",21
357,0.2732,0.0,0.0,0.13,@FoxNews,2018-03-29 18:14:37,@FoxNews @POTUS Need to get rid of this crooked judge he must be a Trump supporter,22
358,0.5256,0.0,0.0,0.207,@FoxNews,2018-03-29 18:14:37,"@FoxNews @POTUS @Apple 1

https://t.co/TbhecfPL8z

[[[ AMAZON? POST OFFICE???
GSA's Trump Hotel Lease Debacle… https://t.co/ueRTVQn08p",23
359,0.0,0.0,0.0,0.0,@FoxNews,2018-03-29 18:14:37,@FoxNews @SashaFB So many idiots I can’t believe it.,24
360,0.5106,0.0,0.0,0.177,@FoxNews,2018-03-29 18:14:36,@FoxNews @SashaFB I can't believe she used Hillary and intelligent in the same sentence. Thats what you call an oxymoron... or just moron...,25
361,0.7964,0.0,0.0,0.336,@FoxNews,2018-03-29 18:14:36,"RT @FoxNews: .@POTUS: ""American workers are truly the best in the world. Right? The best."" https://t.co/E9Ifk3Taz3",26
362,0.2003,0.199,0.199,0.253,@FoxNews,2018-03-29 18:14:36,@ChrisEvans @shayde311 Hey @FoxNews! Even Captain America hates you. Congrats?,27
363,0.0258,0.118,0.118,0.123,@FoxNews,2018-03-29 18:14:35,"RT @FoxNews: .@POTUS: ""My administration is fighting every day to protect and defend and grow American jobs."" https://t.co/DQgdrcUkI9",28
364,0.0,0.0,0.0,0.0,@FoxNews,2018-03-29 18:14:35,@MamaRee1987 @CNN @amazon @realDonaldTrump @HillaryClinton @BarackObama @BillGates @FoxNews @NFL .@BillyBaldwin How… https://t.co/wxN8xV1RYU,29
365,0.3612,0.0,0.0,0.111,@FoxNews,2018-03-29 18:14:35,RT @kurteichenwald: ...I learned from @foxnews. The photo is real.  @therealroseanne burned cookies looking like people in an oven while dr…,30
366,0.0,0.0,0.0,0.0,@FoxNews,2018-03-29 18:14:35,@FoxNews @POTUS He means PUTIN https://t.co/7bC41YcbdV,31
367,-0.5994,0.196,0.196,0.0,@FoxNews,2018-03-29 18:14:35,"RT @FoxNews: ICE's 'violent felon', who escaped custody at NYC airport, reportedly fled during meal break https://t.co/HsOjWMK8yH",32
368,0.0,0.0,0.0,0.0,@FoxNews,2018-03-29 18:14:33,RT @FoxNews: 'Serial Stowaway' deemed unfit to stand trial https://t.co/L9hcGJ3Ol5,33
369,0.0,0.0,0.0,0.0,@FoxNews,2018-03-29 18:14:33,"RT @FoxNews: ""I just got a letter from Donald Trump!""

Eight-year-old Fore Putnam receives a response from @realDonaldTrump after writing t…",34
370,0.0516,0.129,0.129,0.14,@FoxNews,2018-03-29 18:14:33,"RT @TheDemCoalition: Only hours after #ParklandShooting survivor @DavidHogg111 called for a boycott of @IngrahamAngle's advertisers, there'…",35
371,0.4939,0.089,0.089,0.202,@FoxNews,2018-03-29 18:14:33,"RT @FoxNews: .@POTUS: ""Joined by our friends here in Ohio, my administration is fighting every day to protect, defend and grow American job…",36
372,0.5994,0.0,0.0,0.189,@FoxNews,2018-03-29 18:14:32,"RT @FoxNews: .@PressSec on North Korea: “We’re going to be cautiously optimistic, but we feel like things are moving in the right direction…",37
373,-0.8625,0.364,0.364,0.0,@FoxNews,2018-03-29 18:14:32,@FoxNews @POTUS How brazen can a big name whore get? I guess just being a porn whore is brazen enough.,38
374,0.5904,0.0,0.0,0.154,@FoxNews,2018-03-29 18:14:32,"RT @SiddonsDan3: MY FRIENDS LETS GET .@RealDrGina TO 100K TONIGHT. GINA IS AT 99..4K

-FREQUENTLY ON @FoxNews 
-MEDIA ADVISORY BOARD FOR @r…",39
375,-0.5719,0.19,0.19,0.0,@FoxNews,2018-03-29 18:14:32,"RT @auctionman67: @FoxNews @POTUS high priced hooker was never going to get a president to court. Common sense , fake  news tricked you aga…",40
376,-0.2732,0.199,0.199,0.138,@FoxNews,2018-03-29 18:14:31,RT @funder: Laura Ingraham should be fired from @FoxNews. Retweet if you agree. #FireIngraham,41
377,0.5023,0.097,0.097,0.234,@FoxNews,2018-03-29 18:14:31,"RT @MorganJamesTal1: @Mike2themike @washingtonpost @FoxNews No, but it’s a good club to be in.",42
378,0.5627,0.0,0.0,0.214,@FoxNews,2018-03-29 18:14:31,"@FoxNews @foxandfriends @DLoesch First of all, I'd assume most kids haven't used a gun to protect themselves and ar… https://t.co/aJyLXgVRd5",43
379,-0.5106,0.13,0.13,0.0,@FoxNews,2018-03-29 18:14:30,"RT @007_aciz: Five teachers and one doctor were abducted by MIT in KOSAVA.

The names of the kidnappers
1-Cihan Özkan
2-Kahraman Demirez
3-…",44
380,0.0,0.0,0.0,0.0,@FoxNews,2018-03-29 18:14:30,"@Pooky25125006 @FoxNews @brookefoxnews Didn't read the article, did ya?",45
381,0.0,0.0,0.0,0.0,@FoxNews,2018-03-29 18:14:30,@FoxNews @dbongino @NRA @therealroseanne #AbortionIsMurder #GodBlessAmerica #GodBlessOurVeterans #GodBless45 #IAmtheNRA,46
382,0.0,0.0,0.0,0.0,@FoxNews,2018-03-29 18:14:30,"RT @FoxNews: .@KennedyNation: ""We're going in the right direction if you're talking about privatization and the VA... We have done such an…",47
383,0.3612,0.0,0.0,0.111,@FoxNews,2018-03-29 18:14:30,RT @kurteichenwald: ...I learned from @foxnews. The photo is real.  @therealroseanne burned cookies looking like people in an oven while dr…,48
384,0.4215,0.0,0.0,0.237,@FoxNews,2018-03-29 18:14:29,@davidfinnerty @federicoalves @FoxNews @POTUS Actually I meant to say the* lol,49
385,0.0,0.0,0.0,0.0,@FoxNews,2018-03-29 18:14:28,"@GOP @ScottWalker @HouseGOP @FoxNews Walker turned down by 3 different judges before ""throwing the towel in"". Was t… https://t.co/nnsTKYbOZg",50
386,0.4588,0.136,0.136,0.273,@FoxNews,2018-03-29 18:14:28,"RT @spiritmoon7: Dear @LibertyMutual
@IngrahamAngle &amp; others @FoxNews are attacking &amp; slurring courageous #StonemanDouglas massacre survivo…",51
387,0.0772,0.0,0.0,0.053,@FoxNews,2018-03-29 18:14:28,"RT @FoxNews: .@POTUS on jobs: ""So many others coming back with massive amounts of money. They all want to be back in the USA.""",52
388,-0.3182,0.131,0.131,0.082,@FoxNews,2018-03-29 18:14:27,"RT @FoxNews: .@KatiePavlich: “When you commit a crime as a U.S. citizen, you don’t get to decide when you get to evade law enforcement.” #O…",53
389,0.0,0.0,0.0,0.0,@FoxNews,2018-03-29 18:14:27,@RodStryker @davidcicilline @MikeTokes @TuckerCarlson @OANN @GovMikeHuckabee @Trumperland @Education4Libs… https://t.co/4qzPUZKPgt,54
390,-0.5267,0.236,0.236,0.0,@FoxNews,2018-03-29 18:14:27,@colin_kovacs @peterstocking @Education4Libs @FoxNews Look at his page. He is that stupid.,55
391,0.6124,0.136,0.136,0.33,@FoxNews,2018-03-29 18:14:27,"@atrainsperduti @TomArnold @greggutfeld @FoxNews He’s living, but alive?  No.  Hasn’t been alive for years.",56
392,0.0772,0.0,0.0,0.075,@FoxNews,2018-03-29 18:14:27,"RT @FoxNews: .@POTUS: ""We've eliminated a record number of job-killing regulations, that's why [companies are] coming back."" https://t.co/x…",57
393,0.4215,0.0,0.0,0.128,@FoxNews,2018-03-29 18:14:26,"RT @RealCandaceO: “@realDonaldTrump represents the first opportunity for black Americans to jump off of this ideological slave ship, that i…",58
394,0.0,0.0,0.0,0.0,@FoxNews,2018-03-29 18:14:26,RT @kimanne123: Advertisers should be RUNNING Away from @foxnews Anyway https://t.co/6rs2SbsZXX,59
395,0.0,0.0,0.0,0.0,@FoxNews,2018-03-29 18:14:25,RT @AnthemRespect: .@FoxNews on #Periscope: Trump in Ohio https://t.co/rxw70sGjwg,60
396,-0.4215,0.189,0.189,0.0,@FoxNews,2018-03-29 18:14:25,RT @FoxNews: BREAKING NEWS: Judge denies Stormy Daniels' motion to depose @POTUS. https://t.co/USabT5qDpc,61
397,-0.5423,0.243,0.243,0.0,@FoxNews,2018-03-29 18:14:24,@kurteichenwald @FoxNews @therealroseanne I could find no words to express my perplexed revulsion. Your words were… https://t.co/CYJdYOnWSf,62
398,0.0,0.0,0.0,0.0,@FoxNews,2018-03-29 18:14:23,"RT @FoxNews: President @realDonaldTrump speaks about infrastructure in Richfield, Ohio. https://t.co/1C0a3qpnkn",63
399,-0.2732,0.199,0.199,0.138,@FoxNews,2018-03-29 18:14:23,RT @funder: Laura Ingraham should be fired from @FoxNews. Retweet if you agree. #FireIngraham,64
400,-0.5106,0.524,0.524,0.0,@FoxNews,2018-03-29 18:14:23,@FoxNews @POTUS 😂😂😂😂 liar,65
401,-0.2732,0.188,0.188,0.131,@FoxNews,2018-03-29 18:14:23,RT @freeblm: Laura Ingraham should be fired from @FoxNews. Retweet if you agree. #FireIngraham #rt,66
402,0.0772,0.0,0.0,0.075,@FoxNews,2018-03-29 18:14:23,"RT @FoxNews: .@POTUS: ""We've eliminated a record number of job-killing regulations, that's why [companies are] coming back."" https://t.co/x…",67
403,0.0,0.0,0.0,0.0,@FoxNews,2018-03-29 18:14:23,@FoxNews Dropping Netflix,68
404,0.0,0.0,0.0,0.0,@FoxNews,2018-03-29 18:14:22,@MorganJamesTal1 @Mike2themike @washingtonpost @FoxNews The club of reality based living.  😁,69
405,0.0772,0.0,0.0,0.075,@FoxNews,2018-03-29 18:14:20,"RT @FoxNews: .@POTUS: ""We've eliminated a record number of job-killing regulations, that's why [companies are] coming back."" https://t.co/x…",70
406,-0.1471,0.143,0.143,0.12,@FoxNews,2018-03-29 18:14:20,"RT @U_talkin_2me: Reminder, @BillOReilly wasn't fired from @FoxNews b/c of a history of sexual harassment (Fox covered it up). 

O'Reilly w…",71
407,0.0,0.0,0.0,0.0,@FoxNews,2018-03-29 18:14:20,"RT @konusaamiyorsun: Yine Adam Kaçırma- EŞKİYALİK
Kosova Türk Okullarından

Cihan Özkan
Kahraman Demirez
Hasan Hüseyin Günakan
Mustafa Erde…",72
408,-0.5574,0.159,0.159,0.0,@FoxNews,2018-03-29 18:14:19,"RT @FoxNews: .@DarellIssa: ""The abuses which appear to be systematic by the Obama Administration... that's going to take prosecution."" #Out…",73
409,0.0,0.0,0.0,0.0,@FoxNews,2018-03-29 18:14:19,@FoxNews @POTUS Especially divorce lawyers,74
410,0.0,0.0,0.0,0.0,@FoxNews,2018-03-29 18:14:19,RT @AnthemRespect: .@FoxNews on #Periscope: Trump in Ohio https://t.co/rxw70sGjwg,75
411,-0.4404,0.195,0.195,0.0,@FoxNews,2018-03-29 18:14:19,"RT @breaking411: Stormy Daniels' motion to depose Trump, Cohen denied https://t.co/8CDqaie23U @FoxNews https://t.co/5JZjy9bD98",76
412,0.5267,0.0,0.0,0.161,@FoxNews,2018-03-29 18:14:19,RT @MaryEMcGlynn: It's the feeling of done and done and so much done with you @IngrahamAngle. Hope more advertisers will be done with you t…,77
413,-0.0772,0.075,0.075,0.0,@FoxNews,2018-03-29 18:14:19,I'm still on the  #BoycottIngramAdverts. She's apologizing because her pockets are being ripped. She's not apologiz… https://t.co/MZSH4uEPS8,78
414,0.0,0.0,0.0,0.0,@FoxNews,2018-03-29 18:14:18,"@ericrosby1 @FoxNews For future reference, adolescent years are considered 13-19. So by your logic you shouldn’t ta… https://t.co/mmlEIG6ESE",79
415,0.0,0.0,0.0,0.0,@FoxNews,2018-03-29 18:14:18,RT @AnthemRespect: .@FoxNews on #Periscope: Trump in Ohio https://t.co/rxw70sGjwg,80
416,0.0,0.0,0.0,0.0,@FoxNews,2018-03-29 18:14:18,@FoxNews @realDonaldTrump @therealroseanne What??.... Did he grab your pussy ?,81
417,0.0,0.0,0.0,0.0,@FoxNews,2018-03-29 18:14:18,@OHB1996 @RobertB2D2 @Larrypolya22 @FoxNews I can buy a 30rd mag for a Glock and a 30rd for an AR. I have used hi-c… https://t.co/290qQ502tE,82
418,0.0,0.0,0.0,0.0,@FoxNews,2018-03-29 18:14:17,"RT @FoxNews: .@RepJoeWilson: ""What Putin is doing is he's taking the country in such a direction that it's going to be against [Russia's] i…",83
419,0.0,0.0,0.0,0.0,@FoxNews,2018-03-29 18:14:17,@JessicaTarlov @AmericaNewsroom @FoxNews A five minute phone call isn't a big chunk of time from POTUS's schedule.… https://t.co/oh3oTqypq3,84
420,0.0,0.0,0.0,0.0,@FoxNews,2018-03-29 18:14:16,"RT @FoxNews: President @realDonaldTrump speaks about infrastructure in Richfield, Ohio. https://t.co/1C0a3qpnkn",85
421,0.6841,0.0,0.0,0.607,@FoxNews,2018-03-29 18:14:15,@FoxNews @foxandfriends @DLoesch LMAO,86
422,0.0,0.0,0.0,0.0,@FoxNews,2018-03-29 18:14:14,RT @MariaBartiromo: https://t.co/anWqfy0LFd @MorningsMaria @FoxBusiness @FoxNews @SundayFutures,87
423,0.5719,0.0,0.0,0.156,@FoxNews,2018-03-29 18:14:14,@KyleWyllie @garygreno @FoxNews Question is can you afford the therapy when he wins again in 2020. If not you shoul… https://t.co/dZdrurCwbT,88
424,0.3612,0.0,0.0,0.111,@FoxNews,2018-03-29 18:14:13,RT @kurteichenwald: ...I learned from @foxnews. The photo is real.  @therealroseanne burned cookies looking like people in an oven while dr…,89
425,0.6705,0.0,0.0,0.244,@FoxNews,2018-03-29 18:14:12,"RT @FoxNews: President @realDonaldTrump phoned @therealroseanne to congratulate her on the revival of her sitcom, which was a huge ratings…",90
426,0.4019,0.0,0.0,0.109,@FoxNews,2018-03-29 18:14:12,"RT @FoxNews: .@DevinNunes: ""Fusion GPS was paid by the Democratic Party and the Clinton campaign to collude and interact with Russians to g…",91
427,0.4767,0.0,0.0,0.162,@FoxNews,2018-03-29 18:14:12,@IngrahamAngle @davidhogg111 Corrected it for you: Any student should be proud of a 4.2 GPA —incl. @DavidHogg111.… https://t.co/VIPaIfvxnm,92
428,-0.7184,0.327,0.327,0.096,@FoxNews,2018-03-29 18:14:12,"@CNBC Thank you TripAdvisor for dumping Laura Ingraham
She's a bully who attacked a child that just lived through a… https://t.co/HnHmJUfk3j",93
429,0.4939,0.089,0.089,0.202,@FoxNews,2018-03-29 18:14:11,"RT @FoxNews: .@POTUS: ""Joined by our friends here in Ohio, my administration is fighting every day to protect, defend and grow American job…",94
430,-0.2732,0.191,0.191,0.104,@FoxNews,2018-03-29 18:14:10,RT @frangeladuo: Fox Anchor Laura Ingraham Mocked A Parkland Survivor And He Responded By Calling For A Boycott -SERIOUSLY? @FoxNews your h…,95
431,0.0,0.0,0.0,0.0,@FoxNews,2018-03-29 18:14:10,"RT @FoxNews: .@POTUS: ""[@Apple is] gonna be investing $350 billion."" https://t.co/5Qc4gm4fd7",96
432,-0.5859,0.432,0.432,0.0,@FoxNews,2018-03-29 18:14:10,@FoxNews @POTUS yawn. same ol bullshit,97
433,-0.8381,0.265,0.265,0.0,@FoxNews,2018-03-29 18:14:10,RT @1mjas: I don't often get this mad. But Laura has pissed me off for a while. @FoxNews and @IngrahamAngle kneeled down to the Deep State…,98
434,0.4939,0.0,0.0,0.225,@FoxNews,2018-03-29 18:14:10,RT @FoxNews: #Trump personally called Roseanne to congratulate her on ratings https://t.co/KCJt2XjG2s,99
435,-0.5106,0.125,0.125,0.0,@nytimes,2018-03-29 18:14:50,RT @nytimes: A white woman became the first person in South Africa to be sent to prison for her repeated use of a racial slur https://t.co/…,1
436,0.0,0.0,0.0,0.0,@nytimes,2018-03-29 18:14:48,@JoannaRodlopez @nytimes @realDonaldTrump @IvankaTrump @JaredKusher Bring on the nukes,2
437,0.0,0.0,0.0,0.0,@nytimes,2018-03-29 18:14:47,@marybethgasman @Twitter @DiverseIssues @insidehighered @chronicle @hechingerreport @washingtonpost @nytimes… https://t.co/X03CTko0jj,3
438,-0.765,0.347,0.347,0.116,@nytimes,2018-03-29 18:14:47,@SenSchumer @nytimes if you cared about democracy you'd be all over voter fraud. What the hell?,4
439,0.0,0.0,0.0,0.0,@nytimes,2018-03-29 18:14:43,"@nytimes 😂😂 You could of choose from a million different words &amp; you chose those? 

Its time for you to come out of… https://t.co/062VbceLHe",5
440,0.0,0.0,0.0,0.0,@nytimes,2018-03-29 18:14:42,"RT @joanmariapique: A The New York Times: “Espanya, incapaç de guanyar Catalunya a les urnes, porta la lluita a Europa”. 

Via @QuimMonzo @…",6
441,0.0,0.0,0.0,0.0,@nytimes,2018-03-29 18:14:41,"Silence isn't the absence of something ... it's the presence of everything ...!
Video: Sanctuaries of Silence, via… https://t.co/dapLwdvDPe",7
442,0.0,0.0,0.0,0.0,@nytimes,2018-03-29 18:14:41,"RT @nytimes: A Maryland appeals court vacated the conviction of Adnan Syed, a subject of the hit podcast ""Serial” https://t.co/tF7Wz5XGVg",8
443,0.0,0.0,0.0,0.0,@nytimes,2018-03-29 18:14:39,"RT @nytimes: A Maryland appeals court vacated the conviction of Adnan Syed, a subject of the hit podcast ""Serial” https://t.co/tF7Wz5XGVg",9
444,0.0,0.0,0.0,0.0,@nytimes,2018-03-29 18:14:34,"RT @nytimes: A Maryland appeals court vacated the conviction of Adnan Syed, a subject of the hit podcast ""Serial” https://t.co/tF7Wz5XGVg",10
445,-0.5719,0.299,0.299,0.0,@nytimes,2018-03-29 18:14:34,@WLD01 @RepTedDeutch @nytimes You still buy into Russia hacked the election FakeNews propaganda?,11
446,0.8225,0.0,0.0,0.375,@nytimes,2018-03-29 18:14:34,"RT @nytimes: ""The president and America needs a wise, steady and thoughtful national security advisor,"" former Secretary of Defense Chuck H…",12
447,0.0,0.0,0.0,0.0,@nytimes,2018-03-29 18:14:34,RT @BeverleeHughes3: @QueenMab87 @TheAtlantic @nytimes @the_wing #FireTheAtlantic.,13
448,-0.4588,0.115,0.115,0.0,@nytimes,2018-03-29 18:14:32,"RT @carlzimmer: Chile’s scientists are up in arms about the recent study on Ata, the not-alien baby. “It’s offensive for the girl, for her…",14
449,-0.4404,0.139,0.139,0.0,@nytimes,2018-03-29 18:14:30,"RT @Duramadera: @Bella_ofA @nytimes Decision to expel western diplomats made by highest level Russian advisory council to Putin., including…",15
450,0.2846,0.0,0.0,0.107,@nytimes,2018-03-29 18:14:30,RT @QueenMab87: @dksaga1 @BlueSteelDC @TheAtlantic @nytimes @the_wing To be honest I haven’t looked into the allegations that closely but D…,16
451,0.0,0.0,0.0,0.0,@nytimes,2018-03-29 18:14:30,RT @ldelevingne: Newton Glassman's Catalyst Capital took out this full page ad in @nytimes today in response to our @specialreports investi…,17
452,-0.5106,0.13,0.13,0.0,@nytimes,2018-03-29 18:14:30,"RT @007_aciz: Five teachers and one doctor were abducted by MIT in KOSAVA.

The names of the kidnappers
1-Cihan Özkan
2-Kahraman Demirez
3-…",18
453,0.3182,0.0,0.0,0.103,@nytimes,2018-03-29 18:14:29,RT @RepTedDeutch: Trump previously hinted he wanted to pardon Flynn and now the @nytimes is reporting that Trump’s lawyers were “floating”…,19
454,-0.357,0.383,0.383,0.0,@nytimes,2018-03-29 18:14:22,@SpankyDennison @nytimes His not welcome,20
455,0.1779,0.095,0.095,0.126,@nytimes,2018-03-29 18:14:20,@nytimes Your taste in news coverage is questionable. Why should we believe your taste in hot dogs is any better.,21
456,0.0,0.0,0.0,0.0,@nytimes,2018-03-29 18:14:19,RT @carlzimmer: Frogs worldwide are getting wiped out by a deadly fungus. But a handful of species seem to be rebounding. For my new @nytim…,22
457,0.3818,0.0,0.0,0.106,@nytimes,2018-03-29 18:14:17,"""When he made it to the Culinary Institute, his final thesis focused on Caribbean food. Then in his early 20s, he d… https://t.co/UzBmMu9frN",23
458,-0.489,0.165,0.165,0.0,@nytimes,2018-03-29 18:14:17,"@stephenpollard @nytimes Having read this piece, I am (again) so utterly discomforted by the fringe Jews (Lansman,… https://t.co/fDSfACShS6",24
459,0.0,0.0,0.0,0.0,@nytimes,2018-03-29 18:14:16,RT @QueenMab87: @BlueSteelDC @TheAtlantic @nytimes @the_wing https://t.co/0LyGdJ18tC,25
460,0.8481,0.142,0.142,0.504,@nytimes,2018-03-29 18:14:14,"@jrwebbdotnet @RepTedDeutch @nytimes Hahaha. Riiiiight. Hahaha.

I love when Trump haters are triggered.",26
461,0.0,0.0,0.0,0.0,@nytimes,2018-03-29 18:14:14,"RT @OmerFazli: 5. (Cihan Özkan, Kahraman Demirez, Hasan Günakan, Mustafa Erdem, Osman Karakaya and Yusuf Karabina)
Teachers who were detain…",27
462,-0.5106,0.155,0.155,0.0,@nytimes,2018-03-29 18:14:13,RT @OmerFazli: 4. Turkish spy agency transfers 6 abducted Turkish educators from Kosovo to Turkey. @HashimThaciRKS @hrw @UN @Europarl_EN @R…,28
463,0.4019,0.0,0.0,0.13,@nytimes,2018-03-29 18:14:13,@AmadiLekuti @nytimes Help me out and do explain the correlation between genodical rhetoric in South Africa today a… https://t.co/0St9ww2sFm,29
464,-0.6486,0.17,0.17,0.0,@nytimes,2018-03-29 18:14:12,"RT @nytimes: Two police officers, 10 minutes, 20 bullets. Another unarmed black man is dead, and a furor over police shootings is reignited…",30
465,0.0,0.0,0.0,0.0,@nytimes,2018-03-29 18:14:11,"RT @OmerFazli: 5. (Cihan Özkan, Kahraman Demirez, Hasan Günakan, Mustafa Erdem, Osman Karakaya and Yusuf Karabina)
Teachers who were detain…",31
466,0.0,0.0,0.0,0.0,@nytimes,2018-03-29 18:14:11,"RT @nytimes: A Maryland appeals court vacated the conviction of Adnan Syed, a subject of the hit podcast ""Serial” https://t.co/tF7Wz5XGVg",32
467,0.0,0.0,0.0,0.0,@nytimes,2018-03-29 18:14:10,"RT @joanmariapique: A The New York Times: “Espanya, incapaç de guanyar Catalunya a les urnes, porta la lluita a Europa”. 

Via @QuimMonzo @…",33
468,0.8225,0.0,0.0,0.375,@nytimes,2018-03-29 18:14:09,"RT @nytimes: ""The president and America needs a wise, steady and thoughtful national security advisor,"" former Secretary of Defense Chuck H…",34
469,-0.5106,0.193,0.193,0.0,@nytimes,2018-03-29 18:14:08,@nytimes Why persist w/ distorted notion that the 'tensions' are all due to aggressive and/or illicit actions by Mo… https://t.co/Vr98lJVduF,35
470,0.4215,0.0,0.0,0.483,@nytimes,2018-03-29 18:14:07,@MaxinePWaters @nytimes 'Unprovoked' lol,36
471,0.0,0.0,0.0,0.0,@nytimes,2018-03-29 18:14:06,RT @carlzimmer: Frogs worldwide are getting wiped out by a deadly fungus. But a handful of species seem to be rebounding. For my new @nytim…,37
472,0.0,0.0,0.0,0.0,@nytimes,2018-03-29 18:14:02,"#LiarTurkishMedia
@ARDde
@ntvde
@NATO
@coalition
@nytimes
@AP
@guardian
@SenJohnMcCain
@brett_mcgurk
@FoxNews
@UN… https://t.co/ikW2rEIOZI",38
473,0.0,0.0,0.0,0.0,@nytimes,2018-03-29 18:14:00,@cnn @msnbc @maddow @CNNPolitics @ABCPolitics @ABC @CBSNews @NBCNews @CBSTweet @CBS @nbc @realDonaldTrump @cnnbrk… https://t.co/dd9DcQ26Fz,39
474,0.0,0.0,0.0,0.0,@nytimes,2018-03-29 18:13:58,"RT @Mechul_Fani: This is banditry!
5 Turkish teachers&amp;1Doctor hijacked by Turks in Kosovo.The Kosovo state became a joint venture
@UN
@RebH…",40
475,0.0,0.0,0.0,0.0,@nytimes,2018-03-29 18:13:56,"RT @nytimes: A Maryland appeals court vacated the conviction of Adnan Syed, a subject of the hit podcast ""Serial” https://t.co/tF7Wz5XGVg",41
476,0.0,0.0,0.0,0.0,@nytimes,2018-03-29 18:13:56,RT @carlzimmer: Frogs worldwide are getting wiped out by a deadly fungus. But a handful of species seem to be rebounding. For my new @nytim…,42
477,-0.5367,0.198,0.198,0.0,@nytimes,2018-03-29 18:13:56,@Tinamshortt @tishleejones @nytimes You are very mean and a bully. Malania will not stand for this,43
